"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000072660",1.82877973483644,0.365308525717882,1.4273204040839,0.255940099134468,0.797997090913478,NA,"Gm6288"
"ENSMUSG00000019986",23.5949058928691,0.115542373342692,0.451464633712557,0.255927850632606,0.798006548915709,0.929827844451482,"Ahi1"
"ENSMUSG00000091875",0.890687482289121,-0.53208003863342,2.07982842897653,-0.255828813194583,0.7980830243621,NA,"Mir155"
"ENSMUSG00000057531",693.006951240307,-0.033584943882015,0.131286492959931,-0.255814159741971,0.79809433973587,0.929865188956125,"Dtnbp1"
"ENSMUSG00000070972",492.786036296145,0.0403276178417199,0.157735894648162,0.255665445913073,0.79820917872708,0.929934040053436,"Dnajc25"
"ENSMUSG00000036687",298.103664420028,0.0561769404688657,0.219799755759398,0.255582360748204,0.798273340206502,0.929943845064585,"Tmem184a"
"ENSMUSG00000037577",1.52141452089566,0.399096494023348,1.56230676414955,0.255453348331752,0.798372971131765,NA,"Ephx3"
"ENSMUSG00000046634",1.52141452089566,0.399096494023348,1.56230676414955,0.255453348331752,0.798372971131765,NA,"Pkd1l1"
"ENSMUSG00000079101",182.820205275139,-0.0467486320777893,0.183070424045601,-0.25535873597007,0.798446038412056,0.930071596792677,"Gm2904"
"ENSMUSG00000068040",1034.86741526713,-0.0367833268993975,0.144081108657199,-0.255295973512483,0.798494509607045,0.930071596792677,"Tm9sf4"
"ENSMUSG00000037922",55.2322239742024,-0.0773177342963166,0.303021956873655,-0.255155550752892,0.798602960355167,0.93013297386336,"Bank1"
"ENSMUSG00000031144",10.6827410165775,0.150594265133288,0.590464770960392,0.255043607238999,0.798689418909037,0.930144777900918,"Syp"
"ENSMUSG00000080268",324.580683776645,0.0416860476873249,0.163502034151707,0.254957364314172,0.798756029530399,0.930144777900918,"Brms1"
"ENSMUSG00000046808",51.1268639223821,-0.0724042744983988,0.284020915939193,-0.254925853819512,0.798780367354547,0.930144777900918,"Atp10d"
"ENSMUSG00000073647",76.3273059061521,0.0839937941018356,0.32961237963755,0.254825969201148,0.798857516730135,0.930169686193349,"Gm10557"
"ENSMUSG00000081295",45.905232357715,-0.0935067926299888,0.367109780416094,-0.254710709488603,0.798946544037367,0.930208420409782,"Gm6275"
"ENSMUSG00000081093",165.039602569499,0.0497198497573232,0.195288030492738,0.254597527722888,0.799033968869195,0.930245283598012,"Gm12565"
"ENSMUSG00000067038",304.625473120927,0.0443581004836493,0.174292520702582,0.254503752110759,0.799106405741553,0.930264693690202,"Rps12-ps3"
"ENSMUSG00000084365",2.10769758806638,-0.350467734927532,1.37759628111818,-0.254405256264964,0.799182490614938,NA,"Gm5642"
"ENSMUSG00000084216",30.7757207759398,0.0950791012870581,0.373819592175921,0.254344885279082,0.799229126202545,0.930342633682984,"Gm7973"
"ENSMUSG00000026563",288.631562180045,-0.0454321946693517,0.178751884100859,-0.254163445033771,0.799369290099215,0.930376166693375,"Tada1"
"ENSMUSG00000083055",17.5867309107975,0.115130483702051,0.453051484282279,0.254122296684317,0.799401078394961,0.930376166693375,"Gm14140"
"ENSMUSG00000044820",1.792270952317,-0.348607963106697,1.3721666652375,-0.254056574859555,0.799451851103919,NA,"AY074887"
"ENSMUSG00000067873",605.903085659791,0.0410368060974625,0.161598889830382,0.253942376340182,0.799540075992968,0.930376166693375,"Htatsf1"
"ENSMUSG00000033883",43.9741073848099,0.0941956270991464,0.371013962035793,0.253887014338449,0.799582847227236,0.930376166693375,"D3Ertd254e"
"ENSMUSG00000023259",27.7324888473133,0.0978793643325077,0.385538610762453,0.253876944098902,0.7995906272955,0.930376166693375,"Slc26a6"
"ENSMUSG00000039536",1458.00358308908,-0.0302845394866224,0.119291105301429,-0.253870893476075,0.799595301896807,0.930376166693375,"Stau1"
"ENSMUSG00000004285",547.938790962421,0.0349272030908917,0.137638209404968,0.253760952295789,0.799680241706436,0.930376166693375,"Atp6v1f"
"ENSMUSG00000027375",10.5739650365609,0.151653078150223,0.597694548441032,0.253730067550022,0.799704103477779,0.930376166693375,"Mal"
"ENSMUSG00000019302",857.761344597264,0.0364224006711875,0.143609363092946,0.253621350911601,0.79978810020311,0.930409001923869,"Atp6v0a1"
"ENSMUSG00000082096",2.04715377703434,-0.339918722067696,1.34050593388281,-0.253574947693899,0.79982395299498,NA,"Gm13505"
